TMEM43	GO:0071763
RBCK1	GO:0050852
RBCK1	GO:0051092
RBCK1	GO:0097039
SLC39A13	GO:0006882
SLC39A13	GO:0061448
SLC39A13	GO:0071577
GRK4	GO:0031623
ITGB1BP1	GO:0002043
ITGB1BP1	GO:0006469
ITGB1BP1	GO:0007160
ITGB1BP1	GO:0007229
ITGB1BP1	GO:0008284
ITGB1BP1	GO:0008285
ITGB1BP1	GO:0010595
ITGB1BP1	GO:0015031
ITGB1BP1	GO:0032091
ITGB1BP1	GO:0032148
ITGB1BP1	GO:0035148
ITGB1BP1	GO:0035924
ITGB1BP1	GO:0043087
ITGB1BP1	GO:0044344
ITGB1BP1	GO:0045747
ITGB1BP1	GO:0045944
ITGB1BP1	GO:0050880
ITGB1BP1	GO:0051895
ITGB1BP1	GO:0051897
ITGB1BP1	GO:0070373
ITGB1BP1	GO:0090051
ITGB1BP1	GO:0090315
ITGB1BP1	GO:1900025
BRMS1	GO:0032088
BRMS1	GO:0045892
BRMS1	GO:0090312
BRMS1	GO:2000210
COASY	GO:0015937
PIGV	GO:0006506
COL4A4	GO:0032836
MARCH2	GO:0016567
PCBP4	GO:0043488
SDHAF2	GO:0006121
SDHAF2	GO:0006470
SDHAF2	GO:0010719
SDHAF2	GO:0018293
SDHAF2	GO:0090090
DDO	GO:0019478
CLEC4M	GO:0010468
CLEC4M	GO:0030193
IGSF1	GO:0006355
IGSF1	GO:0007165
HSPBP1	GO:0031398
HSPBP1	GO:0032436
TICRR	GO:0030174
GATM	GO:0006601
FEZ1	GO:1902902
XPOT	GO:0006409
SLC9A7	GO:0006885
CHD4	GO:0043044
APOA5	GO:0006641
APOA5	GO:0006869
APOA5	GO:0010898
APOA5	GO:0010902
APOA5	GO:0019433
APOA5	GO:0042246
APOA5	GO:0042632
APOA5	GO:0045723
APOA5	GO:0050996
APOA5	GO:0051006
APOA5	GO:0055090
APOA5	GO:0070328
CHST12	GO:0030206
CHST12	GO:0030208
C18orf32	GO:0043123
CCNF	GO:0010826
CCNF	GO:0016567
CCNF	GO:0031146
PALM3	GO:0001960
PALM3	GO:0008063
PALM3	GO:0032496
ALDH1A2	GO:0008285
ALDH1A2	GO:0021915
ALDH1A2	GO:0034097
LARS2	GO:0006429
GSTM2	GO:0006749
GSTM2	GO:0010880
GSTM2	GO:0018916
GSTM2	GO:0042178
GSTM2	GO:0043651
GSTM2	GO:0060315
GSTM2	GO:0060316
GSTM2	GO:0070458
GSTM2	GO:0071313
UBQLN1	GO:0000045
UBQLN1	GO:0016236
UBQLN1	GO:0030433
UBQLN1	GO:0031396
UBQLN1	GO:0031398
UBQLN1	GO:0034976
UBQLN1	GO:0035973
UBQLN1	GO:0071456
UBQLN1	GO:0097352
UBQLN1	GO:1901340
UBQLN1	GO:1902175
UBQLN1	GO:1903071
DNER	GO:0007417
GPX3	GO:0051289
CAMK1D	GO:0032793
CAMK1D	GO:0050766
CAMK1D	GO:0050773
CAMK1D	GO:0060267
CAMK1D	GO:0071622
GDNF	GO:0001755
GDNF	GO:0008284
GDNF	GO:0010468
GDNF	GO:0031175
GDNF	GO:0032770
GDNF	GO:0043524
GDNF	GO:0045597
GDNF	GO:0045944
GDNF	GO:0048255
GDNF	GO:0051584
GDNF	GO:0072107
GDNF	GO:0090190
GDNF	GO:2001240
EYA2	GO:0016576
TBC1D15	GO:1902017
NDRG2	GO:0021762
RCOR1	GO:0045892
RCOR1	GO:0070933
SIX1	GO:0034504
SIX1	GO:0045944
RHAG	GO:0006873
RHAG	GO:0015670
RHAG	GO:0015672
RHAG	GO:0015696
RHAG	GO:0072488
SH3D19	GO:0007010
SH3D19	GO:0022604
SH3D19	GO:0051044
SLC25A32	GO:0006544
DYNC1LI1	GO:0090267
DUSP6	GO:0000188
DUSP6	GO:0035335
DUSP6	GO:0043065
DUSP6	GO:0051409
DUSP6	GO:0070373
BCAS3	GO:0043085
BCAS3	GO:0045944
BCAS3	GO:0071391
BCAP29	GO:0001649
SGPL1	GO:0006631
SGPL1	GO:0006672
SGPL1	GO:0030149
SGPL1	GO:0097190
TIMM10	GO:0045039
TIMM10	GO:0072321
HNRNPH3	GO:0030855
MAP1LC3B	GO:0000422
RARRES2	GO:0001523
RARRES2	GO:0001701
RARRES2	GO:0001934
RARRES2	GO:0010759
RARRES2	GO:0048566
RARRES2	GO:2001275
CDK3	GO:0006974
IL1B	GO:0000165
IL1B	GO:0000187
IL1B	GO:0001934
IL1B	GO:0006954
IL1B	GO:0008285
IL1B	GO:0010575
IL1B	GO:0010628
IL1B	GO:0019221
IL1B	GO:0030213
IL1B	GO:0030730
IL1B	GO:0031663
IL1B	GO:0032725
IL1B	GO:0032729
IL1B	GO:0032757
IL1B	GO:0034116
IL1B	GO:0035505
IL1B	GO:0035690
IL1B	GO:0042102
IL1B	GO:0042346
IL1B	GO:0043122
IL1B	GO:0043491
IL1B	GO:0045086
IL1B	GO:0045429
IL1B	GO:0045840
IL1B	GO:0045893
IL1B	GO:0050766
IL1B	GO:0050796
IL1B	GO:0050995
IL1B	GO:0050999
IL1B	GO:0051044
IL1B	GO:0051091
IL1B	GO:0051092
IL1B	GO:0060559
IL1B	GO:0070487
IL1B	GO:0071260
IL1B	GO:0071310
IL1B	GO:0071407
IL1B	GO:0071639
IL1B	GO:1903140
IL1B	GO:2001240
CLIP3	GO:0018230
CLIP3	GO:0031115
CLIP3	GO:0043065
CLIP3	GO:0044091
CLIP3	GO:0045807
CLIP3	GO:0072321
SFRP1	GO:0001649
SFRP1	GO:0002244
SFRP1	GO:0008284
SFRP1	GO:0008285
SFRP1	GO:0009267
SFRP1	GO:0009950
SFRP1	GO:0010564
SFRP1	GO:0010629
SFRP1	GO:0010719
SFRP1	GO:0014070
SFRP1	GO:0022601
SFRP1	GO:0030177
SFRP1	GO:0030178
SFRP1	GO:0030279
SFRP1	GO:0030307
SFRP1	GO:0030308
SFRP1	GO:0030336
SFRP1	GO:0033689
SFRP1	GO:0042493
SFRP1	GO:0043065
SFRP1	GO:0043066
SFRP1	GO:0044344
SFRP1	GO:0045578
SFRP1	GO:0045600
SFRP1	GO:0045880
SFRP1	GO:0045892
SFRP1	GO:0045893
SFRP1	GO:0046676
SFRP1	GO:0046851
SFRP1	GO:0048147
SFRP1	GO:0050679
SFRP1	GO:0050680
SFRP1	GO:0050732
SFRP1	GO:0060070
SFRP1	GO:0060218
SFRP1	GO:0060766
SFRP1	GO:0071305
SFRP1	GO:0071347
SFRP1	GO:0071356
SFRP1	GO:0071363
SFRP1	GO:0071380
SFRP1	GO:0071391
SFRP1	GO:0071392
SFRP1	GO:0071456
SFRP1	GO:0071504
SFRP1	GO:0071560
SFRP1	GO:0071773
SFRP1	GO:0090090
SFRP1	GO:0090263
SFRP1	GO:1902043
SFRP1	GO:2000052
SFRP1	GO:2000054
SFRP1	GO:2000080
SFRP1	GO:2000270
SFRP1	GO:2000271
SCN10A	GO:0002027
SCN10A	GO:0034765
SCN10A	GO:0035725
SCN10A	GO:0055117
SCN10A	GO:0060371
SCN10A	GO:0086016
SCN10A	GO:0086043
ARFIP2	GO:0030036
MGST1	GO:0055114
MGST1	GO:0071449
BACE2	GO:0006509
BACE2	GO:0042985
MTHFD2	GO:0046653
VPS16	GO:0008333
VPS16	GO:0097352
NPC2	GO:0009615
NPC2	GO:0030301
NPC2	GO:0032366
NPC2	GO:0032367
NPC2	GO:0033344
NPC2	GO:0042632
ACTL8	GO:0030855
UBE2E1	GO:0000209
UBE2E1	GO:0010390
UBE2E1	GO:0016567
UBE2E1	GO:0032020
UBE2E1	GO:0033523
UBE2E1	GO:0070936
NFIB	GO:0045944
NFIB	GO:1902894
RAP1GDS1	GO:0032471
RAP1GDS1	GO:0051561
SHTN1	GO:2001224
EIF4G1	GO:0006412
EIF4G1	GO:0006446
EIF4G1	GO:0007005
EIF4G1	GO:0008284
EIF4G1	GO:0010507
EIF4G1	GO:0010801
EIF4G1	GO:0030307
EIF4G1	GO:0032270
EIF4G1	GO:0033138
EIF4G1	GO:0034645
EIF4G1	GO:1900087
EIF4G1	GO:1905537
EIF4G1	GO:1905606
EIF4G1	GO:1905612
EIF4G1	GO:1905618
EIF4G1	GO:1905696
EIF4G1	GO:2000507
MAP3K3	GO:0035556
MAP3K3	GO:0043123
MAP3K3	GO:0046777
TMEM170A	GO:0006998
TMEM170A	GO:0051292
TMEM170A	GO:0071786
AKR1D1	GO:0006699
AKR1D1	GO:0006707
AKR1D1	GO:0007586
AKR1D1	GO:0008207
AKR1D1	GO:0008209
AKR1D1	GO:0055114
LAMTOR5	GO:0008361
LAMTOR5	GO:0032008
LAMTOR5	GO:0043066
LAMTOR5	GO:0043154
LAMTOR5	GO:0061462
LAMTOR5	GO:0071230
USP46	GO:0016579
MT1E	GO:0071276
MT1E	GO:0071294
SPOPL	GO:0031397
SPOPL	GO:0043161
ADCY9	GO:0006171
ADCY9	GO:0007189
ADCY9	GO:0071880
CEP135	GO:0007099
CEP135	GO:0010457
CEP135	GO:1902857
FARSA	GO:0006432
FARSA	GO:0051290
NAA11	GO:0006474
TFE3	GO:0045785
TFE3	GO:0045944
KIT	GO:0000187
KIT	GO:0002551
KIT	GO:0008584
KIT	GO:0018108
KIT	GO:0019221
KIT	GO:0031532
KIT	GO:0032762
KIT	GO:0038093
KIT	GO:0038109
KIT	GO:0042511
KIT	GO:0042517
KIT	GO:0042523
KIT	GO:0043303
KIT	GO:0043410
KIT	GO:0046427
KIT	GO:0046777
KIT	GO:0051091
KIT	GO:0060326
KIT	GO:1905065
SLC33A1	GO:0030509
SLC33A1	GO:0060395
APOA2	GO:0002740
APOA2	GO:0006656
APOA2	GO:0009395
APOA2	GO:0009749
APOA2	GO:0010873
APOA2	GO:0010903
APOA2	GO:0018158
APOA2	GO:0018206
APOA2	GO:0031647
APOA2	GO:0032375
APOA2	GO:0033344
APOA2	GO:0033700
APOA2	GO:0034370
APOA2	GO:0034374
APOA2	GO:0034375
APOA2	GO:0034380
APOA2	GO:0034384
APOA2	GO:0042632
APOA2	GO:0043691
APOA2	GO:0045416
APOA2	GO:0046340
APOA2	GO:0050995
APOA2	GO:0050996
APOA2	GO:0060192
APOA2	GO:0060621
APOA2	GO:0060695
ATOH7	GO:0003407
ATOH7	GO:0021554
OXER1	GO:0030817
BCKDHA	GO:0009083
CREB5	GO:0045893
STK38L	GO:0006468
STK38L	GO:0035556
ANKRD53	GO:0007080
ANKRD53	GO:0031116
ANKRD53	GO:0060236
ANKRD53	GO:1902412
TOMM20	GO:0006626
CCDC93	GO:0006893
PRTFDC1	GO:0006178
PRTFDC1	GO:0046038
UBE2F	GO:0045116
HOXD8	GO:0045944
TLR3	GO:0007252
TLR3	GO:0010628
TLR3	GO:0032722
TLR3	GO:0032755
TLR3	GO:0032757
TLR3	GO:0034123
TLR3	GO:0042346
TLR3	GO:0043330
TLR3	GO:0045078
TLR3	GO:0045356
TLR3	GO:0045359
TLR3	GO:0071260
TLR3	GO:0097191
TLR3	GO:0097527
SKOR1	GO:0030514
ERBB3	GO:0007162
ERBB3	GO:0007165
ERBB3	GO:0009968
ERBB3	GO:0014065
ERBB3	GO:0042127
ERBB3	GO:0051048
ERBB3	GO:0051402
ERBB3	GO:0061098
ERBB3	GO:0097192
MAP4	GO:0007052
MAP4	GO:0051012
MAP4	GO:0051294
MAP4	GO:0051301
MAP4	GO:1902856
ZMYND8	GO:0030336
ZMYND8	GO:1903758
DBI	GO:0036151
DBI	GO:0018345
RPL13A	GO:0017148
RPL13A	GO:0071346
RPL13A	GO:1901194
PPP1CB	GO:0030155
PPP1CB	GO:0042752
ZFYVE27	GO:0016192
ZFYVE27	GO:0031175
ZFYVE27	GO:0071787
DIO2	GO:0042403
PLEKHA2	GO:0001954
VASH2	GO:0001938
VASH2	GO:0045026
VASH2	GO:0045766
SUN1	GO:0006998
SUN1	GO:0090286
SUN1	GO:0090292
PRL	GO:0040014
PRL	GO:0046427
CRYBA4	GO:0007601
CRYBA4	GO:0043010
STOX1	GO:0008284
STOX1	GO:0010468
STOX1	GO:0010628
STOX1	GO:0010629
STOX1	GO:0010800
STOX1	GO:0010821
STOX1	GO:0010971
STOX1	GO:0033138
STOX1	GO:0051881
STOX1	GO:0061418
STOX1	GO:0071500
STOX1	GO:1901858
STOX1	GO:1902882
STOX1	GO:1904031
FEZ2	GO:1902902
RNF207	GO:0010628
RNF207	GO:1902261
RNF207	GO:1903762
TRPV3	GO:0042636
DPH6	GO:0031647
DPH6	GO:1903955
SEC22B	GO:0033043
SEC22B	GO:0045732
FABP1	GO:0043066
FABP1	GO:0043154
FABP1	GO:0070301
FABP1	GO:0071456
FOXM1	GO:0000086
FOXM1	GO:0000122
FOXM1	GO:0006978
FOXM1	GO:0008284
FOXM1	GO:0032873
FOXM1	GO:0045892
FOXM1	GO:0045893
FOXM1	GO:0045944
FOXM1	GO:0046578
FOXM1	GO:0071156
FOXM1	GO:0090344
FOXM1	GO:2000377
FOXM1	GO:2000781
COPS8	GO:0000338
COPS8	GO:0007250
COPS8	GO:0008285
ASCL1	GO:0000122
ASCL1	GO:0003359
ASCL1	GO:0007219
ASCL1	GO:0021892
ASCL1	GO:0022008
ASCL1	GO:0032526
ASCL1	GO:0043066
ASCL1	GO:0045665
ASCL1	GO:0045892
ASCL1	GO:0045944
PHC1	GO:0016574
HDAC3	GO:0000122
HDAC3	GO:0001934
HDAC3	GO:0006476
HDAC3	GO:0031647
HDAC3	GO:0032008
HDAC3	GO:0042993
HDAC3	GO:0045892
HDAC3	GO:0045944
HDAC3	GO:0046329
HDAC3	GO:0051225
HDAC3	GO:0071498
HDAC3	GO:0010832
MC4R	GO:0030819
MC4R	GO:0045780
PSMB5	GO:0006508
ASPRV1	GO:0016485
NDUFAF4	GO:0032981
KLRD1	GO:0002228
ERP29	GO:0000187
ERP29	GO:0001934
ERP29	GO:0010628
ERP29	GO:0010629
ERP29	GO:0050709
TAS2R45	GO:0001580
LSM10	GO:1900087
ADAMTSL4	GO:0043065
IFNAR2	GO:0035455
IFNAR2	GO:0035456
IFNAR2	GO:0051607
IFNAR2	GO:0060337
SULT2A1	GO:0051923
SPTLC3	GO:0046520
SH3RF2	GO:0010923
SLC2A5	GO:1990539
NAA40	GO:0006474
NAA40	GO:0043967
NAA40	GO:0043968
GTF2I	GO:0016525
PEX26	GO:0016558
FPR1	GO:0007200
VHL	GO:0006355
VHL	GO:0016567
VHL	GO:0045893
VHL	GO:0061428
DROSHA	GO:0031053
DROSHA	GO:0050829
DROSHA	GO:0050830
PAX6	GO:0001568
PAX6	GO:0003322
PAX6	GO:0006366
PAX6	GO:0009611
PAX6	GO:0010628
PAX6	GO:0042593
PAX6	GO:0045893
PAX6	GO:0061072
PAX6	GO:0061303
TTLL3	GO:0018094
MOB1A	GO:0035329
DTX1	GO:0008593
DTX1	GO:0045665
EFR3A	GO:0090002
MMD	GO:0032880
MMD	GO:0045666
MMD	GO:0045860
ZDHHC9	GO:0018230
ZDHHC9	GO:0018345
RTP4	GO:0001580
RTP4	GO:0006612
IARS	GO:0001649
CYP3A5	GO:0002933
CYP3A5	GO:0008202
CYP3A5	GO:0009822
CYP3A5	GO:0042737
CYP3A5	GO:0070989
TAC1	GO:0007204
IKZF5	GO:0000122
C19orf12	GO:0006914
C19orf12	GO:0006915
C19orf12	GO:0006979
C19orf12	GO:0051560
PACRG	GO:0060548
STAT6	GO:0035771
STAT6	GO:0045944
ID3	GO:0043433
ID3	GO:0045892
SLC7A8	GO:0006865
ZNRF4	GO:0042787
API5	GO:0043066
UXS1	GO:0051262
MARK4	GO:0000226
MARK4	GO:0001578
MARK4	GO:0007399
TXN	GO:0009314
TXN	GO:0033138
TXN	GO:0033158
TXN	GO:0043388
TXN	GO:0055114
TXN	GO:1903206
PGLYRP1	GO:0016045
PGLYRP1	GO:0050830
KIF18A	GO:0007019
KIF18A	GO:0007080
NDUFS7	GO:0032981
TMEM165	GO:0006487
TMEM165	GO:0006874
TMEM165	GO:0032472
TMEM165	GO:0035751
MTHFD1	GO:0006730
MTHFD1	GO:0009070
MTHFD1	GO:0009086
ZNF93	GO:0045892
ZNF93	GO:0070895
IL33	GO:0043032
IL33	GO:0090197
TMPRSS5	GO:0006508
SIRPG	GO:0008284
SIRPG	GO:0022409
SIRPG	GO:0050870
MAP2K7	GO:0006970
MAP2K7	GO:0009408
MAP2K7	GO:0009411
MAP2K7	GO:0032212
MAP2K7	GO:0034612
MAP2K7	GO:0051403
MAP2K7	GO:0051973
MAP2K7	GO:1904355
RASAL1	GO:1903861
MTR	GO:0009086
MTR	GO:0009235
WWOX	GO:0030178
WWOX	GO:0071560
F11	GO:0007596
F11	GO:0031639
F11	GO:0051919
CPNE3	GO:0030335
CPNE3	GO:0038128
CPNE3	GO:0071277
CPNE3	GO:0071363
DLG1	GO:0000122
DLG1	GO:0001935
DLG1	GO:0007015
DLG1	GO:0008360
DLG1	GO:0016337
DLG1	GO:0030866
DLG1	GO:0030953
DLG1	GO:0034629
DLG1	GO:0042391
DLG1	GO:0043268
DLG1	GO:0043622
DLG1	GO:0045930
DLG1	GO:0051660
DLG1	GO:0070373
DLG1	GO:0070830
DLG1	GO:0072659
DLG1	GO:0090004
DLG1	GO:1903753
DLG1	GO:1901222
ALG6	GO:0006487
RPS6KB2	GO:0045948
FGF18	GO:0043406
FGF18	GO:2000546
FGF18	GO:0001936
FGF18	GO:1903670
RILP	GO:0008333
RILP	GO:0010796
RILP	GO:0032509
RILP	GO:0042177
RILP	GO:0045022
RILP	GO:0045732
RILP	GO:0070676
VTI1B	GO:1903076
VTI1B	GO:0097352
MAT2A	GO:0006556
MAT2A	GO:0034214
MAT2A	GO:0051291
TCF25	GO:0000122
RBM11	GO:0000381
RBM11	GO:0034599
INHA	GO:0042127
INHA	GO:0042541
INHA	GO:0051726
SDHAF1	GO:0034553
TBK1	GO:0018105
TBK1	GO:0032727
TBK1	GO:0032728
TBK1	GO:0043123
TBK1	GO:0045944
BOP	GO:0051881
BOP	GO:0097345
SUB1	GO:0006357
EPC1	GO:0000122
EPC1	GO:0043967
EPC1	GO:0043968
EPC1	GO:0045814
EPC1	GO:0045892
EPC1	GO:0045944
ETV6	GO:0000122
ETV6	GO:0071425
ARL6	GO:0016055
ARL6	GO:0060271
ARL6	GO:0061512
SUPT6H	GO:0032968
SUPT6H	GO:0061086
PFKL	GO:0006002
PFKL	GO:0006096
PFKL	GO:0009749
PFKL	GO:0030388
PFKL	GO:0051259
POP1	GO:0016078
MRI	GO:0006303
KCNE5	GO:0008016
KCNE5	GO:0060048
KCNE5	GO:0060306
KCNE5	GO:0060307
KCNE5	GO:0060372
KCNE5	GO:0071435
KCNE5	GO:0071805
KCNE5	GO:0086005
KCNE5	GO:0086014
KCNE5	GO:0086091
KCNE5	GO:1901379
KCNE5	GO:1901380
KCNE5	GO:1901381
KCNE5	GO:2001257
SLC39A1	GO:0071577
UBE2W	GO:0006513
UBE2W	GO:0070979
UVRAG	GO:0006281
UVRAG	GO:0006890
UVRAG	GO:0006914
UVRAG	GO:0032465
UVRAG	GO:0032801
UVRAG	GO:0051297
UVRAG	GO:0051684
UVRAG	GO:0071900
UVRAG	GO:0097680
TAS2R1	GO:0001580
UBE4B	GO:0008626
UBE4B	GO:0009411
UBE4B	GO:0043161
ETS1	GO:0010595
ETS1	GO:0030578
ETS1	GO:0045648
ETS1	GO:0045765
ETS1	GO:0045893
ETS1	GO:0045944
ETS1	GO:0048870
ETS1	GO:0050729
ETS1	GO:0051272
ETS1	GO:0061614
ETS1	GO:1904996
MESP1	GO:0003210
MESP1	GO:0003211
MESP1	GO:0022008
MESP1	GO:0045446
MESP1	GO:0045944
MESP1	GO:0055007
MESP1	GO:0060921
MESP1	GO:0060947
GATA6	GO:0000122
GATA6	GO:0003148
GATA6	GO:0006366
GATA6	GO:0008584
GATA6	GO:0032911
GATA6	GO:0032912
GATA6	GO:0042493
GATA6	GO:0043066
GATA6	GO:0045766
GATA6	GO:0045892
GATA6	GO:0051145
GATA6	GO:0060575
GATA6	GO:0060947
GATA6	GO:0070848
GATA6	GO:0071158
GATA6	GO:0071456
WNT6	GO:0010628
WNT6	GO:0042475
WNT6	GO:0070172
PLEKHA1	GO:0014065
PLEKHA1	GO:0031529
PLEKHA1	GO:0045184
PLEKHA1	GO:0050853
PLEKHA1	GO:0051898
PLEKHA1	GO:0070301
PTPRQ	GO:0045598
PIDD1	GO:0006974
PIDD1	GO:0006977
PIDD1	GO:0043066
AMER2	GO:0090090
TDO2	GO:0019441
TDO2	GO:0051289
TRIM59	GO:0043124
PSEN1	GO:0006509
PSEN1	GO:0016337
PSEN1	GO:0016485
PSEN1	GO:0032469
PSEN1	GO:0034205
PSEN1	GO:0042325
PSEN1	GO:0042982
PSEN1	GO:0043066
PSEN1	GO:0043085
PSEN1	GO:0045893
PSEN1	GO:0060999
IFT27	GO:0006886
IFT27	GO:0042073
GTF2F1	GO:0009615
TTC7B	GO:0046854
TTC7B	GO:0090002
DENND6A	GO:2000049
GRHL1	GO:0045944
SLC8B1	GO:0006851
SLC8B1	GO:0042593
SLC8B1	GO:0050796
SLC8B1	GO:0051480
SLC8B1	GO:0051560
IGBP1	GO:0000122
IGBP1	GO:0032873
IGBP1	GO:0034612
IGBP1	GO:0043154
IGBP1	GO:0060632
IGBP1	GO:0070555
PYROXD1	GO:0034599
DFNA5	GO:0008285
DFNA5	GO:2001244
CES1	GO:0006695
CES1	GO:0030855
CES1	GO:0051791
LIF	GO:0008284
LIF	GO:0033138
LIF	GO:0033141
LIF	GO:0042511
LIF	GO:0042517
LIF	GO:0043410
LIF	GO:0045651
LIF	GO:0045944
LIF	GO:0046888
LIF	GO:0048861
LIF	GO:0050731
LIF	GO:0072108
LIF	GO:0072307
LIF	GO:1900182
LIF	GO:1901676
MAP3K11	GO:0000187
MAP3K11	GO:0006468
MAP3K11	GO:0007017
MAP3K11	GO:0007257
MAP3K11	GO:0008283
MAP3K11	GO:0043507
MAP3K11	GO:0046330
MAP3K11	GO:0046777
KIF4B	GO:0000281
KIF4B	GO:0051256
KIF4A	GO:0000281
KIF4A	GO:0051256
GHRHR	GO:0007189
GHRHR	GO:0008284
GHRHR	GO:0019933
GHRHR	GO:0030819
GHRHR	GO:0032868
GHRHR	GO:0040018
GHRHR	GO:0043627
GHRHR	GO:0051384
MT3	GO:0000060
MT3	GO:0001666
MT3	GO:0001934
MT3	GO:0010628
MT3	GO:0010940
MT3	GO:0010942
MT3	GO:0016570
MT3	GO:0019430
MT3	GO:0030308
MT3	GO:0030517
MT3	GO:0030949
MT3	GO:0032148
MT3	GO:0034599
MT3	GO:0035690
MT3	GO:0036091
MT3	GO:0043066
MT3	GO:0043154
MT3	GO:0043491
MT3	GO:0045893
MT3	GO:0050821
MT3	GO:0051354
MT3	GO:0055069
MT3	GO:0055073
MT3	GO:0060547
MT3	GO:0070371
MT3	GO:0070374
MT3	GO:0071276
MT3	GO:0071456
MT3	GO:0071732
MT3	GO:2000117
MT3	GO:2000378
PCNA	GO:0006298
PCNA	GO:0019985
PCNA	GO:0030855
PCNA	GO:0032077
PCNA	GO:0034644
PCNA	GO:0045739
PCNA	GO:0045740
KLF11	GO:0000083
KLF11	GO:0000122
KLF11	GO:0008285
KLF11	GO:0043065
INPPL1	GO:0001958
INPPL1	GO:0006897
INPPL1	GO:0007015
CIR1	GO:0045892
APOBEC3F	GO:0002230
APOBEC3F	GO:0010529
APOBEC3F	GO:0016553
APOBEC3F	GO:0045071
APOBEC3F	GO:0045087
APOBEC3F	GO:0045869
APOBEC3F	GO:0048525
APOBEC3F	GO:0051607
APOBEC3F	GO:0070383
APOBEC3F	GO:0080111
OAS1	GO:0006006
OAS1	GO:0009615
OAS1	GO:0042593
OAS1	GO:0045071
BRAT1	GO:0001934
BRAT1	GO:0006006
BRAT1	GO:0006915
BRAT1	GO:0006974
BRAT1	GO:0008283
BRAT1	GO:0010212
BRAT1	GO:0016049
BRAT1	GO:0016477
BRAT1	GO:0051646
NFAT5	GO:0045944
WDR6	GO:0007050
WDR6	GO:0008285
WDR6	GO:0010507
RRAGC	GO:0032006
RRAGC	GO:0034198
RRAGC	GO:0043200
RRAGC	GO:1903432
ASAP1	GO:0060271
SALL2	GO:0001654
MSL1	GO:0043984
BRINP1	GO:0008219
BRINP1	GO:0045786
NEK1	GO:0006468
NEK1	GO:0060271
HIST3H2A	GO:0006337
HIST3H2A	GO:0070914
PXN	GO:0007179
PXN	GO:0034614
PXN	GO:0060396
SHH	GO:0002320
SHH	GO:0007224
SHH	GO:0008284
SHH	GO:0043369
SHH	GO:0045880
SHH	GO:0045893
SHH	GO:0051781
SHH	GO:0060738
SHH	GO:0061189
SHH	GO:0072001
SHH	GO:1900180
INHBA	GO:0000082
INHBA	GO:0001541
INHBA	GO:0001942
INHBA	GO:0002244
INHBA	GO:0006357
INHBA	GO:0007050
INHBA	GO:0008285
INHBA	GO:0008584
INHBA	GO:0010628
INHBA	GO:0010862
INHBA	GO:0021773
INHBA	GO:0030308
INHBA	GO:0032270
INHBA	GO:0032924
INHBA	GO:0035987
INHBA	GO:0042476
INHBA	GO:0042493
INHBA	GO:0042541
INHBA	GO:0042701
INHBA	GO:0045648
INHBA	GO:0045786
INHBA	GO:0045893
INHBA	GO:0045944
INHBA	GO:0046880
INHBA	GO:0060021
INHBA	GO:0097154
INHBA	GO:0097191
INHBA	GO:2001241
GLUL	GO:0008283
UTF1	GO:0008584
UTF1	GO:0045944
OTUD7A	GO:0035871
LTBP4	GO:0030162
NTRK3	GO:0000187
NTRK3	GO:0001933
NTRK3	GO:0007169
NTRK3	GO:0007507
NTRK3	GO:0008284
NTRK3	GO:0010628
NTRK3	GO:0030335
NTRK3	GO:0032148
NTRK3	GO:0033138
NTRK3	GO:0050927
NTRK3	GO:0090630
NTRK3	GO:2000251
IL18BP	GO:0042088
STARD7	GO:1903955
TRAIP	GO:0010804
IWS1	GO:0010793
IWS1	GO:0050684
IWS1	GO:0090239
IWS1	GO:2001253
GRK5	GO:0007217
GRK5	GO:0008284
GRK5	GO:0043066
GRK5	GO:0046777
GRK5	GO:0051726
GAK	GO:0006898
GAK	GO:0007030
GAK	GO:0010977
GAK	GO:0072318
GAK	GO:0072583
GAK	GO:0072600
GAK	GO:0090002
GAK	GO:0090160
GAK	GO:1905224
IFITM1	GO:0008285
IFITM1	GO:0009615
IFITM1	GO:0030336
IFITM1	GO:0034341
IFITM1	GO:0035455
IFITM1	GO:0035456
IFITM1	GO:0045071
IFITM1	GO:0045669
IFITM1	GO:0046597
MATR3	GO:0010608
MYO5B	GO:0016192
MYO5B	GO:0032439
BMPER	GO:0002043
BMPER	GO:0010594
BMPER	GO:0042118
BMPER	GO:0060393
BMPER	GO:0070374
SRSF1	GO:0000380
SRSF1	GO:0000395
IHH	GO:0001501
IHH	GO:0007224
ARHGEF12	GO:0007186
HSP90B1	GO:0001666
HSP90B1	GO:0030433
HSP90B1	GO:0030970
HSP90B1	GO:0031247
HSP90B1	GO:0043066
HSP90B1	GO:0043666
HSP90B1	GO:0071318
CHST6	GO:0006044
CHST6	GO:0006790
CHST6	GO:0018146
RXRB	GO:0045944
PRLR	GO:0007171
PCSK5	GO:0001822
PCSK5	GO:0002001
PCSK5	GO:0006465
PCSK5	GO:0009952
PCSK5	GO:0016485
PCSK5	GO:0016486
PCSK5	GO:0019058
PCSK5	GO:0043043
PCSK5	GO:0048566
PCSK5	GO:0048706
PEX16	GO:0006625
PEX16	GO:0007031
PEX16	GO:0016557
PEX16	GO:0016558
PEX16	GO:0022615
PEX16	GO:0032581
PEX16	GO:0045046
PEX16	GO:0070972
DAXX	GO:0001934
DAXX	GO:0006334
DAXX	GO:0006338
DAXX	GO:0006355
DAXX	GO:0030521
